code,title,관객수,매출액,year,genre,down
70241,트랜스포머3,7784743,74840681500,2011,"['SF', '액션', '모험']",0
83084,최종병기활,7470633,55827861500,2011,"['액션', '전쟁']",0
76016,써니,7362657,54035565100,2011,"['코미디', '드라마']",0
80866,완득이,5309928,38526161500,2011,['드라마'],0
73411,쿵푸팬더2,5062720,44298708500,2011,"['애니메이션', '액션', '모험', '코미디', '가족']",0
53372,미션임파서블:고스트프로토콜,4975161,37765048000,2011,['액션'],0
76080,조선명탐정:각시투구꽃의비밀,4786259,35841769500,2011,"['코미디', '미스터리']",0
75413,도가니,4662822,35566854800,2011,['드라마'],0
76460,리얼스틸,3579666,26566677000,2011,"['액션', '드라마', 'SF']",0
51443,캐리비안의해적:낯선조류,3130046,27279967500,2011,"['판타지', '액션', '모험']",0
75355,퀵,3125069,22960890000,2011,['액션'],0
74315,고지전,2945137,21968557600,2011,"['전쟁', '드라마']",0
78851,오싹한연애,2777998,20289813500,2011,"['멜로/로맨스', '공포', '코미디']",0
80629,혹성탈출:진화의시작,2773794,20629757000,2011,"['액션', '모험', 'SF']",0
77125,위험한상견례,2595625,19174920500,2011,['코미디'],0
76347,엑스맨:퍼스트클래스,2533852,19075363000,2011,"['SF', '스릴러', '액션', '모험', '드라마']",0
75395,의뢰인,2393086,17797042500,2011,"['드라마', '스릴러']",0
63538,가문의영광4-가문의수난,2368267,17792219500,2011,"['코미디', '액션']",0
79557,블라인드,2367942,18390012500,2011,['스릴러'],0
48246,7광구,2242510,19391653500,2011,"['SF', '액션', '모험']",0
41585,마당을나온암탉,2201273,14668226000,2011,"['애니메이션', '가족', '모험', '드라마']",0
73477,글러브,1887731,13756104000,2011,['드라마'],0
74838,아이들...,1867849,13579712500,2011,['범죄'],0
69989,토르:천둥의신,1694562,15985737000,2011,"['판타지', '액션', '모험', '드라마']",0
74632,분노의질주:언리미티드,1621973,12292868000,2011,"['액션', '범죄', '드라마', '스릴러']",0
71628,마이웨이,1586042,11813839000,2011,['드라마'],0
74567,브레이킹던part1,1459449,10692564000,2011,"['드라마', '판타지', '멜로/로맨스', '스릴러']",0
74627,신들의전쟁,1338411,11726682000,2011,"['액션', '드라마', '판타지']",0
